Week,Cases,Deaths,Country_ID,Year,Disease_ID
12,156,0,149,2020,3
12,6174,167,67,2020,3
12,108,4,150,2020,3
12,449,12,93,2020,3
12,71,0,94,2020,3
12,15794,482,33,2020,3
12,626999,82238,2,2020,3
12,551,4,151,2020,3
12,40,4,152,2020,3
12,1620,17,153,2020,3
12,591188,19760,3,2020,3
12,4280,36,154,2020,3
12,9289,471,47,2020,3
12,57,0,155,2020,3
12,1156,29,48,2020,3
12,2650,22,156,2020,3
12,200,0,157,2020,3
12,263,28,108,2020,3
12,223,13,158,2020,3
12,35,0,159,2020,3
12,1953,184,49,2020,3
12,8166,826,68,2020,3
12,7107,39,50,2020,3
12,77604,2477,20,2020,3
12,27888,2423,21,2020,3
12,336514,21015,95,2020,3
12,6346,330,109,2020,3
12,63614,2796,4,2020,3
12,55644,722,51,2020,3
12,731484,97507,5,2020,3
12,852,22,69,2020,3
12,44241,1016,22,2020,3
12,1705,28,78,2020,3
12,7658,74,160,2020,3
12,1150,56,110,2020,3
12,2040,48,161,2020,3
12,8238,40,23,2020,3
12,2324,26,162,2020,3
12,76,0,96,2020,3
12,2975,30,97,2020,3
12,2709,85,70,2020,3
12,392,32,163,2020,3
12,212,4,111,2020,3
12,324,4,164,2020,3
12,5344,148,112,2020,3
12,14380,306,71,2020,3
12,36,8,165,2020,3
12,484,0,166,2020,3
12,75,9,167,2020,3
12,21828,363,19,2020,3
12,290,0,168,2020,3
12,1021,59,169,2020,3
12,1745,12,113,2020,3
12,28,4,170,2020,3
12,1313,36,114,2020,3
12,34031,2905,52,2020,3
12,10412,284,171,2020,3
12,376,12,115,2020,3
12,134,0,24,2020,3
12,1248,20,98,2020,3
12,12556,578,79,2020,3
12,158,0,172,2020,3
12,64,0,173,2020,3
12,150,0,117,2020,3
12,135755,15458,53,2020,3
12,5767,51,29,2020,3
12,40,8,72,2020,3
12,2615,82,174,2020,3
12,2830,93,175,2020,3
12,4922,216,118,2020,3
12,28763,715,54,2020,3
12,5798,30,99,2020,3
12,36407,757,176,2020,3
12,18219,523,55,2020,3
12,29,0,100,2020,3
12,835,33,73,2020,3
12,69040,1859,56,2020,3
12,26027,1720,25,2020,3
12,38905,1567,30,2020,3
12,84430,2996,57,2020,3
12,25137,36,80,2020,3
12,36634,1951,17,2020,3
12,200736,1735,34,2020,3
12,597,0,177,2020,3
12,59,0,178,2020,3
12,60,0,120,2020,3
12,49,0,179,2020,3
12,1887,158,180,2020,3
12,16,0,181,2020,3
12,44249,423,74,2020,3
12,1598,19,182,2020,3
12,26208,497,101,2020,3
12,44,0,183,2020,3
12,189,0,184,2020,3
12,33868,45,6,2020,3
12,4777,53,58,2020,3
12,5362,307,7,2020,3
12,973,31,185,2020,3
12,13558,235,26,2020,3
12,42712,945,186,2020,3
12,16,0,187,2020,3
12,811451,84304,8,2020,3
12,1215,28,82,2020,3
12,420,47,188,2020,3
12,40,4,102,2020,3
12,60488,6822,27,2020,3
12,112015,5809,9,2020,3
12,162,12,121,2020,3
12,1693,24,189,2020,3
12,962,37,190,2020,3
12,11194,191,11,2020,3
12,87,0,191,2020,3
12,342,23,192,2020,3
12,458,32,75,2020,3
12,3556,152,103,2020,3
12,371551,8792,59,2020,3
12,3194846,173782,193,2020,3
12,235,0,122,2020,3
12,23876,627,83,2020,3
12,30039,182,76,2020,3
12,511838,68174,12,2020,3
12,2130,43,60,2020,3
12,6586,23,194,2020,3
12,1085,38,77,2020,3
12,1072,0,14,2020,3
12,1826,14,195,2020,3
12,24,0,196,2020,3
12,4,0,85,2020,3
12,270,12,197,2020,3
12,106,13,198,2020,3
